run,algorithm,reward,exploration,environment,states,t_explore_sec,t_learn_sec,iterations_or_updates,status,exit_code,log_file
1,VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Puzzle,181441,14.784007277,,1,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Puzzle,,,,,TIMEOUT,124,experiments/20260710_150729/logs/Puzzle/VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,PREPROCESS,Taxi-driver,44,0.018157752,0.740616447,9,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/BACKWARD_INDUCTION/ONCEANDFORALL/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,ONCEANDFORALL,RECURSIVE,Taxi-driver,43,0.041013612,0.57872632,9,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/BACKWARD_INDUCTION/ONCEANDFORALL/RECURSIVE/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,PREPROCESS,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/BACKWARD_INDUCTION/EMBEDDED/PREPROCESS/run_1.log
1,BACKWARD_INDUCTION,EMBEDDED,RECURSIVE,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/BACKWARD_INDUCTION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,PREPROCESS,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,EMBEDDED,RECURSIVE,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/INCREMENTAL_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,PREPROCESS,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/MODIFIED_POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,EMBEDDED,RECURSIVE,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/MODIFIED_POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,POLICY_ITERATION,EMBEDDED,PREPROCESS,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/POLICY_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,POLICY_ITERATION,EMBEDDED,RECURSIVE,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/POLICY_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,PREPROCESS,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,EMBEDDED,RECURSIVE,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/PRIORITIZED_VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,VALUE_ITERATION,EMBEDDED,PREPROCESS,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,VALUE_ITERATION,EMBEDDED,RECURSIVE,Taxi-driverembedded,,,,,FAILED,1,experiments/20260710_150729/logs/Taxi-driverembedded/VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Taxi-driver,44,0.021338624,1.066649523,20,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,INCREMENTAL_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Taxi-driver,43,0.029394256,0.81336069,15,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/INCREMENTAL_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,Taxi-driver,44,0.024068941,2.311019514,14,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,MODIFIED_POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Taxi-driver,43,0.028779316,2.540144137,12,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/MODIFIED_POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,PREPROCESS,Taxi-driver,44,0.018756816,1.681964681,12,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/POLICY_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,POLICY_ITERATION,ONCEANDFORALL,RECURSIVE,Taxi-driver,43,0.040914936,1.545504022,12,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/POLICY_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Taxi-driver,44,0.018422272,0.485410457,43,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,PRIORITIZED_VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Taxi-driver,43,0.048308138,0.490087223,42,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/PRIORITIZED_VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,Taxi-driver,44,0.018787201,0.89082099,14,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,Taxi-driver,43,0.045987984,1.001013879,11,SUCCESS,0,experiments/20260710_150729/logs/Taxi-driver/VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
1,VALUE_ITERATION,EMBEDDED,PREPROCESS,tictactoe,,,,,FAILED,1,experiments/20260710_150729/logs/tictactoe/VALUE_ITERATION/EMBEDDED/PREPROCESS/run_1.log
1,VALUE_ITERATION,EMBEDDED,RECURSIVE,tictactoe,,,,,FAILED,1,experiments/20260710_150729/logs/tictactoe/VALUE_ITERATION/EMBEDDED/RECURSIVE/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,PREPROCESS,tictactoe,,,,,FAILED,1,experiments/20260710_150729/logs/tictactoe/VALUE_ITERATION/ONCEANDFORALL/PREPROCESS/run_1.log
1,VALUE_ITERATION,ONCEANDFORALL,RECURSIVE,tictactoe,,,,,FAILED,1,experiments/20260710_150729/logs/tictactoe/VALUE_ITERATION/ONCEANDFORALL/RECURSIVE/run_1.log
